quadkey,latitude,longitude,rwi,error,geometry,index_right,ADM2_PCODE
3313010030030,31.6066092,-8.0310059,0.773,0.525,POINT (-8.0310059 31.6066092),38.0,MA006004
3311232103330,32.8703597,-7.4157715,-0.472,0.445,POINT (-7.4157715 32.8703597),14.0,MA002009
3311213313300,34.6603219,-5.7019043,-0.373,0.44,POINT (-5.7019043 34.6603219),23.0,MA008006
3313011003133,31.7375107,-6.6906738,-0.079,0.428,POINT (-6.6906738 31.7375107),42.0,MA001001
3311322212303,32.2964193,-5.1525879,-0.368,0.407,POINT (-5.1525879 32.2964193),52.0,MA003003
3313011301020,31.3067147,-6.1413574,-0.41,0.456,POINT (-6.1413574 31.3067147),55.0,MA003004
3311302232111,34.4431582,-5.1086426,-0.345,0.458,POINT (-5.1086426 34.4431582),63.0,MA004008
3311231322210,33.2019237,-6.2731934,-0.613,0.421,POINT (-6.2731934 33.2019237),49.0,MA001004
3311302123313,34.9309781,-4.5812988,-0.246,0.501,POINT (-4.5812988 34.9309781),20.0,MA010001
3311213101333,35.3263298,-5.9875488,0.108,0.494,POINT (-5.9875488 35.3263298),35.0,MA010004
3313001223221,30.7795979,-9.6350098,0.019,0.417,POINT (-9.6350098 30.7795979),32.0,MA009001
3313003311111,30.1356258,-8.4484863,0.608,0.491,POINT (-8.4484863 30.1356258),4.0,MA009004
3313013111021,30.7040578,-5.7678223,-0.767,0.39,POINT (-5.7678223 30.7040578),58.0,MA003005
3313003012212,30.4960174,-9.4372559,0.006,0.424,POINT (-9.4372559 30.4960174),32.0,MA009001
3313003300233,30.0025165,-9.0637207,-0.202,0.436,POINT (-9.0637207 30.0025165),15.0,MA009002
3313010011233,31.8122286,-7.833252,-0.371,0.435,POINT (-7.833252 31.8122286),1.0,MA006008
3311320320212,33.3305278,-4.8669434,-0.554,0.389,POINT (-4.8669434 33.3305278),45.0,MA004005
3313003013300,30.5149486,-9.2175293,-0.153,0.438,POINT (-9.2175293 30.5149486),4.0,MA009004
3311302232211,34.3706444,-5.1965332,0.289,0.577,POINT (-5.1965332 34.3706444),63.0,MA004008
3311320112030,34.116352,-4.5153809,-0.102,0.522,POINT (-4.5153809 34.116352),17.0,MA004009
3311232310221,32.4263397,-7.3498535,-0.289,0.476,POINT (-7.3498535 32.4263397),14.0,MA002009
3311233013223,32.851903,-6.4709473,-0.411,0.458,POINT (-6.4709473 32.851903),26.0,MA001005
3311232021203,32.7410818,-8.2287598,-0.226,0.482,POINT (-8.2287598 32.7410818),30.0,MA002008
3313001202221,31.081165,-9.810791,0.101,0.502,POINT (-9.810791 31.081165),40.0,MA006003
3311303132313,34.9309781,-2.9992676,-0.122,0.499,POINT (-2.9992676 34.9309781),11.0,MA007007
3311231211223,33.5871669,-6.4709473,-0.083,0.452,POINT (-6.4709473 33.5871669),0.0,MA008005
3311320103200,34.0799618,-4.7351074,0.233,0.5,POINT (-4.7351074 34.0799618),63.0,MA004008
3313001101113,31.9241921,-8.8000488,-0.806,0.413,POINT (-8.8000488 31.9241921),9.0,MA006007
3311213313323,34.6060841,-5.6799316,-0.008,0.454,POINT (-5.6799316 34.6060841),23.0,MA008006
3311312030312,35.0749644,-2.3181152,0.623,0.515,POINT (-2.3181152 35.0749644),61.0,MA007002
3313003213323,29.8501727,-9.1955566,-0.288,0.493,POINT (-9.1955566 29.8501727),15.0,MA009002
3311303221313,34.4975022,-3.8781738,-0.737,0.392,POINT (-3.8781738 34.4975022),17.0,MA004009
3311230333120,33.238687,-7.1081543,-0.629,0.43,POINT (-7.1081543 33.238687),21.0,MA002007
3313020111100,29.52567,-9.9206543,-0.038,0.411,POINT (-9.9206543 29.52567),5.0,MA005004
3311232301110,32.5375513,-7.4157715,-0.458,0.473,POINT (-7.4157715 32.5375513),14.0,MA002009
3313003123013,30.2685558,-8.8879395,-0.379,0.471,POINT (-8.8879395 30.2685558),4.0,MA009004
3311303222203,34.3525062,-4.185791,-0.413,0.425,POINT (-4.185791 34.3525062),17.0,MA004009
3311233302230,32.277844,-6.2731934,-0.235,0.436,POINT (-6.2731934 32.277844),42.0,MA001001
3311312300032,34.8228222,-2.0544434,-0.624,0.402,POINT (-2.0544434 34.8228222),25.0,MA007001
3313003012132,30.5338761,-9.3493652,-0.287,0.488,POINT (-9.3493652 30.5338761),32.0,MA009001
3311312321303,34.4975022,-1.8127441,-0.229,0.421,POINT (-1.8127441 34.4975022),48.0,MA007006
3311303133101,35.0209992,-2.8674316,0.365,0.469,POINT (-2.8674316 35.0209992),11.0,MA007007
3311303132031,34.9850026,-3.0871582,0.864,0.487,POINT (-3.0871582 34.9850026),11.0,MA007007
3311213112001,35.3084009,-5.9436035,-0.429,0.47,POINT (-5.9436035 35.3084009),60.0,MA010006
3311312210022,34.8228222,-2.4499512,-0.573,0.499,POINT (-2.4499512 34.8228222),61.0,MA007002
3311230220332,33.2938031,-8.2946777,0.066,0.504,POINT (-8.2946777 33.2938031),67.0,MA002002
3313010101012,31.9241921,-7.5036621,-0.19,0.428,POINT (-7.5036621 31.9241921),51.0,MA006005
3313013110330,30.6284584,-5.8337402,0.355,0.468,POINT (-5.8337402 30.6284584),58.0,MA003005
3311322010200,33.054716,-5.2624512,-0.156,0.394,POINT (-5.2624512 33.054716),56.0,MA004004
3311312022123,34.9669984,-2.6916504,-0.561,0.398,POINT (-2.6916504 34.9669984),11.0,MA007007
3313012020013,30.4202557,-8.3605957,-0.256,0.41,POINT (-8.3605957 30.4202557),4.0,MA009004
3311233120221,32.7225981,-6.295166,-0.57,0.435,POINT (-6.295166 32.7225981),26.0,MA001005
3313013012311,30.5149486,-6.5148926,-0.253,0.408,POINT (-6.5148926 30.5149486),58.0,MA003005
3313010003103,31.7748771,-8.1408691,0.15,0.481,POINT (-8.1408691 31.7748771),38.0,MA006004
3313011000111,31.9428395,-6.8664551,0.014,0.415,POINT (-6.8664551 31.9428395),42.0,MA001001
3313001313323,31.0623449,-8.4924316,-0.537,0.453,POINT (-8.4924316 31.0623449),29.0,MA006002
3313003011312,30.6473638,-9.173584,-0.494,0.408,POINT (-9.173584 30.6473638),4.0,MA009004
3311302230232,34.4612768,-5.2185059,-0.393,0.442,POINT (-5.2185059 34.4612768),63.0,MA004008
3311302020130,35.1288938,-5.4821777,-0.195,0.486,POINT (-5.4821777 35.1288938),12.0,MA010002
3311230320101,33.4222718,-7.6135254,-0.162,0.521,POINT (-7.6135254 33.4222718),36.0,MA002004
3313012200000,30.1356258,-8.4265137,-0.646,0.464,POINT (-8.4265137 30.1356258),4.0,MA009004
3311302200033,34.8228222,-5.5480957,0.476,0.497,POINT (-5.5480957 34.8228222),18.0,MA010007
3311223320211,32.1663125,-9.0637207,-0.446,0.486,POINT (-9.0637207 32.1663125),8.0,MA006006
3311231303210,33.4955973,-6.0974121,-0.476,0.424,POINT (-6.0974121 33.4955973),0.0,MA008005
3311232132221,32.5745912,-7.3498535,0.113,0.45,POINT (-7.3498535 32.5745912),14.0,MA002009
3311211333122,35.5411658,-5.7019043,0.06,0.495,POINT (-5.7019043 35.5411658),57.0,MA010008
3313010200110,31.344254,-8.2946777,-0.037,0.411,POINT (-8.2946777 31.344254),29.0,MA006002
3313010200110,31.344254,-8.2946777,-0.037,0.411,POINT (-8.2946777 31.344254),33.0,MA006001
3311232211111,32.5375513,-7.7453613,-0.124,0.425,POINT (-7.7453613 32.5375513),1.0,MA006008
3311302312310,34.6603219,-4.4274902,-0.173,0.504,POINT (-4.4274902 34.6603219),63.0,MA004008
3311321010213,34.2072589,-3.7902832,-0.398,0.406,POINT (-3.7902832 34.2072589),47.0,MA007005
3313100230303,30.9493465,-5.1525879,-0.39,0.391,POINT (-5.1525879 30.9493465),55.0,MA003004
3311320322320,33.1651449,-4.822998,-1.075,0.389,POINT (-4.822998 33.1651449),45.0,MA004005
3311232212130,32.3521223,-7.9431152,0.397,0.454,POINT (-7.9431152 32.3521223),1.0,MA006008
3311323203211,32.3149908,-3.9660645,0.158,0.413,POINT (-3.9660645 32.3149908),52.0,MA003003
3311231030332,33.8795365,-6.5368652,-0.646,0.479,POINT (-6.5368652 33.8795365),64.0,MA008003
3311302312120,34.6964607,-4.4714355,-0.739,0.423,POINT (-4.4714355 34.6964607),20.0,MA010001
3311322030211,32.7595615,-5.1965332,-0.424,0.449,POINT (-5.1965332 32.7595615),52.0,MA003003
3311230310020,33.6786394,-7.3718262,0.453,0.572,POINT (-7.3718262 33.6786394),39.0,MA002006
3313011000200,31.8682273,-7.0202637,-0.434,0.454,POINT (-7.0202637 31.8682273),42.0,MA001001
3313003123121,30.2495768,-8.8439941,-0.181,0.447,POINT (-8.8439941 30.2495768),4.0,MA009004
3311233021301,32.7595615,-6.7346191,0.27,0.508,POINT (-6.7346191 32.7595615),26.0,MA001005
3313013112123,30.5338761,-5.8557129,-0.308,0.415,POINT (-5.8557129 30.5338761),58.0,MA003005
3313001311302,31.2503777,-8.5144043,-0.01,0.457,POINT (-8.5144043 31.2503777),29.0,MA006002
3311213120131,35.1288938,-6.1633301,0.277,0.48,POINT (-6.1633301 35.1288938),35.0,MA010004
3313003112120,30.5528,-8.6901855,-0.087,0.479,POINT (-8.6901855 30.5528),4.0,MA009004
3311303221022,34.5337119,-4.0319824,-0.474,0.44,POINT (-4.0319824 34.5337119),17.0,MA004009
3311221333313,33.1835362,-8.4484863,-0.171,0.499,POINT (-8.4484863 33.1835362),67.0,MA002002
3311232311322,32.4077911,-7.1081543,-0.448,0.493,POINT (-7.1081543 32.4077911),14.0,MA002009
3311330102200,34.0799618,-2.0983887,-0.249,0.503,POINT (-2.0983887 34.0799618),48.0,MA007006
3313010220320,30.9305004,-8.338623,-0.129,0.393,POINT (-8.338623 30.9305004),33.0,MA006001
3311321112131,34.116352,-2.9992676,-0.41,0.41,POINT (-2.9992676 34.116352),54.0,MA007008
3311233302101,32.3892386,-6.2072754,-0.518,0.433,POINT (-6.2072754 32.3892386),43.0,MA001002
3311300222121,35.5590429,-5.5041504,0.456,0.49,POINT (-5.5041504 35.5590429),57.0,MA010008
3311233203211,32.3149908,-6.7785645,0.016,0.508,POINT (-6.7785645 32.3149908),46.0,MA001003
3311302003330,35.2007443,-5.3063965,0.105,0.494,POINT (-5.3063965 35.2007443),12.0,MA010002
3311230232102,33.2570629,-7.9870605,-0.674,0.448,POINT (-7.9870605 33.2570629),66.0,MA002001
3311232311123,32.4819627,-7.0861816,-0.195,0.507,POINT (-7.0861816 32.4819627),14.0,MA002009
3313001013033,31.7375107,-9.239502,-0.266,0.411,POINT (-9.239502 31.7375107),40.0,MA006003
3311231123323,33.7334762,-6.0314941,-0.416,0.449,POINT (-6.0314941 33.7334762),0.0,MA008005
3311320033020,33.8247931,-5.0866699,0.024,0.442,POINT (-5.0866699 33.8247931),50.0,MA004003
3313001321200,30.9681888,-8.9538574,-0.868,0.44,POINT (-8.9538574 30.9681888),29.0,MA006002
3311230222102,33.2570629,-8.338623,0.61,0.495,POINT (-8.338623 33.2570629),67.0,MA002002
3311233012023,32.925707,-6.6467285,-0.322,0.474,POINT (-6.6467285 32.925707),26.0,MA001005
3311233203122,32.3335585,-6.7565918,0.117,0.519,POINT (-6.7565918 32.3335585),46.0,MA001003
3311232132022,32.6301225,-7.3718262,-0.225,0.553,POINT (-7.3718262 32.6301225),14.0,MA002009
3311303022112,35.0030029,-4.0759277,-0.59,0.406,POINT (-4.0759277 35.0030029),20.0,MA010001
3311321231210,33.3488843,-3.6364746,-0.494,0.403,POINT (-3.6364746 33.3488843),45.0,MA004005
3313020111101,29.52567,-9.8986816,-0.514,0.422,POINT (-9.8986816 29.52567),5.0,MA005004
3311330000320,34.1890853,-2.713623,-0.419,0.39,POINT (-2.713623 34.1890853),54.0,MA007008
3311223320231,32.1291049,-9.0637207,0.078,0.479,POINT (-9.0637207 32.1291049),8.0,MA006006
3311320220113,33.4039307,-5.4602051,-0.415,0.442,POINT (-5.4602051 33.4039307),56.0,MA004004
3311233222102,32.0732651,-6.932373,-0.595,0.436,POINT (-6.932373 32.0732651),42.0,MA001001
3311300203211,35.8089035,-5.3723145,0.587,0.526,POINT (-5.3723145 35.8089035),16.0,MA010005
3311233303033,32.3335585,-6.0754395,-0.41,0.42,POINT (-6.0754395 32.3335585),42.0,MA001001
3311312022000,35.0209992,-2.8015137,-0.241,0.442,POINT (-2.8015137 35.0209992),11.0,MA007007
3311303223023,34.3887788,-4.0100098,-0.366,0.438,POINT (-4.0100098 34.3887788),17.0,MA004009
3311233032110,32.6856194,-6.5368652,-0.548,0.429,POINT (-6.5368652 32.6856194),43.0,MA001002
3311232101302,33.0362977,-7.4597168,-0.746,0.475,POINT (-7.4597168 33.0362977),14.0,MA002009
3311223213033,32.3335585,-9.239502,0.719,0.569,POINT (-9.239502 32.3335585),8.0,MA006006
3311213321323,34.4612768,-6.0314941,-0.614,0.498,POINT (-6.0314941 34.4612768),23.0,MA008006
3311230233003,33.2570629,-7.8771973,0.032,0.481,POINT (-7.8771973 33.2570629),66.0,MA002001
3311213131232,35.0389916,-5.7458496,-0.327,0.501,POINT (-5.7458496 35.0389916),35.0,MA010004
3311232130123,32.7780375,-7.2619629,-0.406,0.427,POINT (-7.2619629 32.7780375),14.0,MA002009
3311312032122,34.9669984,-2.3620605,-0.385,0.467,POINT (-2.3620605 34.9669984),61.0,MA007002
3311223312313,32.2964193,-8.6242676,-0.827,0.417,POINT (-8.6242676 32.2964193),8.0,MA006006
3313012001011,30.7418353,-8.1848145,-0.695,0.425,POINT (-8.1848145 30.7418353),4.0,MA009004
3311302132000,35.0209992,-4.5593262,-0.303,0.438,POINT (-4.5593262 35.0209992),12.0,MA010002
3311232120230,32.7225981,-7.6794434,-0.17,0.462,POINT (-7.6794434 32.7225981),14.0,MA002009
3311330021131,33.9706975,-2.4719238,-0.678,0.387,POINT (-2.4719238 33.9706975),48.0,MA007006
3311232221201,32.1663125,-8.2287598,-0.058,0.477,POINT (-8.2287598 32.1663125),1.0,MA006008
3311213103220,35.2007443,-6.1413574,1.059,0.546,POINT (-6.1413574 35.2007443),35.0,MA010004
3311230232003,33.2570629,-8.0529785,-0.739,0.482,POINT (-8.0529785 33.2570629),67.0,MA002002
3311230322322,33.1467497,-7.635498,-0.508,0.486,POINT (-7.635498 33.1467497),14.0,MA002009
3313001210033,31.2879394,-9.4152832,-0.174,0.514,POINT (-9.4152832 31.2879394),40.0,MA006003
3311303312131,34.6964607,-2.9992676,-0.794,0.426,POINT (-2.9992676 34.6964607),11.0,MA007007
3311232200111,32.5375513,-8.2727051,-0.515,0.465,POINT (-8.2727051 32.5375513),30.0,MA002008
3313003013212,30.4960174,-9.2614746,0.296,0.514,POINT (-9.2614746 30.4960174),4.0,MA009004
3313101000331,31.8308986,-4.0539551,-0.027,0.416,POINT (-4.0539551 31.8308986),7.0,MA003002
3313013103021,30.5528,-6.1193848,-0.653,0.491,POINT (-6.1193848 30.5528),58.0,MA003005
3311213313320,34.6241673,-5.7019043,-0.181,0.49,POINT (-5.7019043 34.6241673),23.0,MA008006
3313012020022,30.3823528,-8.4265137,-0.498,0.399,POINT (-8.4265137 30.3823528),4.0,MA009004
3311213310133,34.8228222,-5.8117676,-0.313,0.498,POINT (-5.8117676 34.8228222),23.0,MA008006
3311321000033,34.2435942,-4.1418457,-0.328,0.417,POINT (-4.1418457 34.2435942),17.0,MA004009
3311233223021,32.0546442,-6.8225098,0.097,0.462,POINT (-6.8225098 32.0546442),42.0,MA001001
3311302201012,34.85889,-5.3942871,-0.413,0.443,POINT (-5.3942871 34.85889),18.0,MA010007
3311303023012,35.0030029,-3.9880371,-0.409,0.424,POINT (-3.9880371 35.0030029),20.0,MA010001
3311233132122,32.6301225,-5.8776855,-0.248,0.445,POINT (-5.8776855 32.6301225),43.0,MA001002
3311232321233,32.1104954,-7.4816895,-0.152,0.456,POINT (-7.4816895 32.1104954),51.0,MA006005
3311223320101,32.2406821,-9.0197754,-0.691,0.465,POINT (-9.0197754 32.2406821),8.0,MA006006
3311322021131,32.7965096,-5.2844238,-0.564,0.446,POINT (-5.2844238 32.7965096),52.0,MA003003
3311213323222,34.3162179,-6.1413574,-0.361,0.442,POINT (-6.1413574 34.3162179),2.0,MA008007
3311223331201,32.1663125,-8.5803223,-0.502,0.485,POINT (-8.5803223 32.1663125),9.0,MA006007
3311233321122,32.1849106,-6.0534668,-0.118,0.39,POINT (-6.0534668 32.1849106),42.0,MA001001
3313013130133,30.3823528,-5.8117676,-0.856,0.534,POINT (-5.8117676 30.3823528),58.0,MA003005
3313001320013,31.0246937,-9.0637207,-0.566,0.404,POINT (-9.0637207 31.0246937),29.0,MA006002
3311320131110,34.0071346,-4.251709,-0.441,0.415,POINT (-4.251709 34.0071346),17.0,MA004009
3311213312123,34.6783932,-5.8557129,-0.365,0.435,POINT (-5.8557129 34.6783932),23.0,MA008006
3311320232022,33.2203073,-5.2624512,-0.212,0.43,POINT (-5.2624512 33.2203073),56.0,MA004004
3311230312300,33.4955973,-7.2839355,-0.593,0.473,POINT (-7.2839355 33.4955973),21.0,MA002007
3311320010310,34.2254285,-5.1306152,-0.148,0.498,POINT (-5.1306152 34.2254285),10.0,MA004006
3311233003113,32.962586,-6.6906738,-0.517,0.446,POINT (-6.6906738 32.962586),26.0,MA001005
3313012020011,30.4392016,-8.3605957,0.035,0.429,POINT (-8.3605957 30.4392016),4.0,MA009004
3311322102000,32.9810197,-4.9108887,-0.486,0.44,POINT (-4.9108887 32.9810197),52.0,MA003003
3311232223012,32.0732651,-8.2067871,-0.435,0.496,POINT (-8.2067871 32.0732651),1.0,MA006008
3311213301301,34.8047824,-6.0314941,0.037,0.477,POINT (-6.0314941 34.8047824),3.0,MA008004
3311302013032,35.2545905,-5.0427246,-0.712,0.415,POINT (-5.0427246 35.2545905),12.0,MA010002
3311323312102,32.3706824,-3.0651855,0.562,0.39,POINT (-3.0651855 32.3706824),22.0,MA007004
3313010211313,31.2503777,-7.7453613,-0.422,0.423,POINT (-7.7453613 31.2503777),33.0,MA006001
3311232021133,32.7780375,-8.0969238,-0.509,0.45,POINT (-8.0969238 32.7780375),30.0,MA002008
3311233112230,32.8703597,-5.9216309,-0.847,0.425,POINT (-5.9216309 32.8703597),49.0,MA001004
3311213130013,35.1468624,-5.8996582,-0.459,0.474,POINT (-5.8996582 35.1468624),35.0,MA010004
3311302102012,35.2904681,-4.8669434,0.275,0.506,POINT (-4.8669434 35.2904681),12.0,MA010002
3313020321102,28.5845213,-10.2722168,-0.537,0.385,POINT (-10.2722168 28.5845213),31.0,MA005002
3311232223310,32.0173911,-8.1188965,-0.658,0.434,POINT (-8.1188965 32.0173911),38.0,MA006004
3311231133330,33.7517474,-5.657959,-0.293,0.477,POINT (-5.657959 33.7517474),50.0,MA004003
3313010030211,31.569175,-8.0090332,0.568,0.532,POINT (-8.0090332 31.569175),38.0,MA006004
3313010023301,31.4192877,-8.1408691,-0.408,0.443,POINT (-8.1408691 31.4192877),33.0,MA006001
3311330000213,34.2072589,-2.7355957,-0.492,0.39,POINT (-2.7355957 34.2072589),54.0,MA007008
3311232100313,33.0362977,-7.5695801,-0.181,0.495,POINT (-7.5695801 33.0362977),14.0,MA002009
3311223332132,32.0360196,-8.6462402,-0.44,0.419,POINT (-8.6462402 32.0360196),9.0,MA006007
3311320132310,33.788278,-4.4274902,-0.344,0.41,POINT (-4.4274902 33.788278),53.0,MA004007
3313001101120,31.905541,-8.8659668,0.086,0.417,POINT (-8.8659668 31.905541),9.0,MA006007
3311320002101,34.1527265,-5.5041504,-0.392,0.493,POINT (-5.5041504 34.1527265),59.0,MA004002
3313003310200,30.0595852,-8.7780762,-0.242,0.404,POINT (-8.7780762 30.0595852),4.0,MA009004
3311303230100,34.587997,-3.7683105,-0.689,0.387,POINT (-3.7683105 34.587997),17.0,MA004009
3311223331313,32.1477106,-8.4484863,-0.305,0.397,POINT (-8.4484863 32.1477106),9.0,MA006007
3311213231210,34.515609,-6.4489746,-0.597,0.535,POINT (-6.4489746 34.515609),3.0,MA008004
3313100133333,31.363018,-4.2297363,-0.042,0.45,POINT (-4.2297363 31.363018),7.0,MA003002
3311303022130,34.9850026,-4.0759277,-0.351,0.389,POINT (-4.0759277 34.9850026),20.0,MA010001
3311231310112,33.6969222,-5.8337402,-0.538,0.438,POINT (-5.8337402 33.6969222),0.0,MA008005
3311230301301,33.642062,-7.4377441,0.684,0.542,POINT (-7.4377441 33.642062),39.0,MA002006
3313012001322,30.6095493,-8.1628418,-0.859,0.436,POINT (-8.1628418 30.6095493),4.0,MA009004
3311320030112,33.988918,-5.1306152,-0.46,0.506,POINT (-5.1306152 33.988918),10.0,MA004006
3311233103211,32.9072618,-6.0754395,-0.533,0.437,POINT (-6.0754395 32.9072618),49.0,MA001004
3311303211202,34.7867387,-3.6804199,-0.297,0.41,POINT (-3.6804199 34.7867387),17.0,MA004009
3313020113331,29.2576481,-9.8547363,-0.728,0.399,POINT (-9.8547363 29.2576481),5.0,MA005004
3311321033012,33.8430448,-3.6364746,-0.32,0.406,POINT (-3.6364746 33.8430448),47.0,MA007005
3311233221200,32.1663125,-6.8444824,-0.32,0.402,POINT (-6.8444824 32.1663125),42.0,MA001001
3311223332201,32.0173911,-8.7561035,-0.436,0.432,POINT (-8.7561035 32.0173911),9.0,MA006007
3313001201100,31.344254,-9.5690918,-0.089,0.473,POINT (-9.5690918 31.344254),40.0,MA006003
3313003122203,30.1926178,-9.107666,0.435,0.424,POINT (-9.107666 30.1926178),15.0,MA009002
3311223133203,32.5931055,-8.5803223,-0.185,0.523,POINT (-8.5803223 32.5931055),30.0,MA002008
3313012200010,30.1356258,-8.3825684,-0.472,0.478,POINT (-8.3825684 30.1356258),4.0,MA009004
3311233233033,32.0360196,-6.427002,-0.13,0.388,POINT (-6.427002 32.0360196),42.0,MA001001
3313101000202,31.8495649,-4.2077637,-0.829,0.403,POINT (-4.2077637 31.8495649),7.0,MA003002
3311300221330,35.6305115,-5.3063965,0.586,0.57,POINT (-5.3063965 35.6305115),16.0,MA010005
3311231233230,33.1651449,-6.4489746,-0.74,0.39,POINT (-6.4489746 33.1651449),26.0,MA001005
3311302130122,35.1109213,-4.4714355,-0.614,0.508,POINT (-4.4714355 35.1109213),20.0,MA010001
3311312022320,34.912962,-2.713623,-0.262,0.517,POINT (-2.713623 34.912962),11.0,MA007007
3311223130003,32.8149779,-8.7561035,-0.465,0.437,POINT (-8.7561035 32.8149779),67.0,MA002002
3311233211211,32.4634255,-6.427002,0.003,0.469,POINT (-6.427002 32.4634255),43.0,MA001002
3311213130023,35.1109213,-5.9436035,-0.667,0.516,POINT (-5.9436035 35.1109213),35.0,MA010004
3311211323312,35.5053996,-6.0095215,0.372,0.511,POINT (-6.0095215 35.5053996),60.0,MA010006
3313001302111,31.194007,-8.9758301,0.385,0.458,POINT (-8.9758301 31.194007),29.0,MA006002
3311223311001,32.5375513,-8.5803223,-0.013,0.51,POINT (-8.5803223 32.5375513),30.0,MA002008
3313012102002,30.5717201,-7.7233887,-0.378,0.396,POINT (-7.7233887 30.5717201),4.0,MA009004
3311322130011,32.8334424,-4.4934082,-0.455,0.445,POINT (-4.4934082 32.8334424),52.0,MA003003
3311303112230,35.2007443,-3.1091309,-0.413,0.464,POINT (-3.1091309 35.2007443),11.0,MA007007
3313003130230,30.3254708,-8.7341309,-0.258,0.412,POINT (-8.7341309 30.3254708),4.0,MA009004
3311232001132,33.0731305,-8.1188965,-0.285,0.445,POINT (-8.1188965 33.0731305),67.0,MA002002
3311303023200,34.9489902,-4.0319824,-0.794,0.538,POINT (-4.0319824 34.9489902),20.0,MA010001
3311223132303,32.5931055,-8.6682129,-0.32,0.446,POINT (-8.6682129 32.5931055),30.0,MA002008
3311231120312,33.9160126,-6.1853027,-0.125,0.465,POINT (-6.1853027 33.9160126),0.0,MA008005
3313012121310,30.3633958,-7.4157715,-0.098,0.409,POINT (-7.4157715 30.3633958),37.0,MA003001
3311303102223,35.1827876,-3.482666,-0.28,0.483,POINT (-3.482666 35.1827876),62.0,MA007003
3311323020303,32.7410818,-4.0979004,-0.338,0.385,POINT (-4.0979004 32.7410818),45.0,MA004005
3311233222201,32.0173911,-6.998291,-0.001,0.444,POINT (-6.998291 32.0173911),42.0,MA001001
3311302013031,35.2725313,-5.020752,-0.634,0.426,POINT (-5.020752 35.2725313),12.0,MA010002
