quadkey,latitude,longitude,rwi,error
3313003301123,30.0786009,-8.8439941,-0.274,0.446
3311322312202,32.2964193,-4.5593262,-0.426,0.396
3311232000303,33.0362977,-8.3166504,-0.426,0.434
3311302131033,35.1109213,-4.317627,0.548,0.554
3313001132311,31.4192877,-8.6242676,-0.584,0.486
3311213311111,34.876918,-5.6359863,-0.604,0.439
3313001100230,31.8308986,-9.0856934,-0.584,0.415
3313010003112,31.7748771,-8.1188965,0.551,0.532
3311233303222,32.259265,-6.1413574,-0.649,0.419
3311302313131,34.6964607,-4.2297363,-0.869,0.438
3313021003333,29.2384766,-9.5031738,0.138,0.421
3311232111030,33.0915411,-7.1520996,0.47,0.474
3311302023130,34.9850026,-5.3063965,-0.336,0.452
3311213331231,34.4793915,-5.723877,-0.64,0.471
3313010021223,31.5129954,-8.2287598,-0.418,0.487
3311322310203,32.4448845,-4.5373535,-0.19,0.389
3313010202112,31.1752094,-8.2946777,-0.341,0.413
3311322200332,32.4077911,-5.4821777,-0.751,0.427
3311322023023,32.6301225,-5.4162598,-0.22,0.404
3311321023221,33.7517474,-4.0100098,-0.147,0.431
3311320113100,34.1527265,-4.2956543,-0.612,0.441
3311302133100,35.0209992,-4.2956543,-0.254,0.44
3313001112022,31.7375107,-8.7780762,-0.271,0.401
3311321101132,34.2435942,-3.1970215,-0.514,0.419
3313021000113,29.506549,-9.6789551,0.109,0.437
3313001102032,31.7375107,-9.0856934,-0.394,0.428
3313003310202,30.040566,-8.7780762,-0.334,0.426
3313021002010,29.3726011,-9.7888184,-0.218,0.464
3311300222020,35.5590429,-5.6140137,0.082,0.494
3311230231111,33.4222718,-7.7453613,-0.047,0.51
3311303021330,35.0569799,-3.9001465,-0.183,0.461
3311303213000,34.7325837,-3.6804199,-0.243,0.411
3311233211031,32.500496,-6.427002,-0.15,0.482
3311302320110,34.587997,-4.7790527,-0.081,0.498
3313001121001,31.6440285,-8.9318848,-0.329,0.441
3311302031111,35.164827,-4.9328613,-0.685,0.456
3311320102102,34.1345412,-4.822998,-0.228,0.44
3311303131020,35.1288938,-2.9772949,0.052,0.541
3313003121012,30.4202557,-8.9099121,0.509,0.535
3313003213111,29.9834863,-9.1516113,-0.456,0.441
3311213302231,34.6241673,-6.2512207,-0.29,0.466
3313003223113,29.6594156,-9.5031738,0.2,0.48
3311233220232,32.1104954,-6.9763184,-0.445,0.387
3311332220023,32.1849106,-2.779541,-0.641,0.385
3313013103021,30.5528,-6.1193848,-0.653,0.491
3311232221010,32.2406821,-8.2067871,-0.321,0.486
3313100013030,31.7561958,-5.0427246,-0.4,0.414
3313003322003,29.6594156,-9.107666,-0.298,0.408
3311230330103,33.4039307,-7.2619629,0.275,0.479
3311330010211,34.2254285,-2.3840332,-0.335,0.44
3311213302003,34.7145242,-6.295166,-0.055,0.516
3313010033302,31.4005349,-7.8112793,-0.141,0.502
3313012033102,30.2685558,-7.8112793,-0.195,0.393
3311231311032,33.6603526,-5.7458496,-0.579,0.448
3311302211023,34.8228222,-5.0646973,-0.243,0.484
3311231312021,33.5322367,-5.9436035,-0.59,0.422
3313012032020,30.2495768,-8.0749512,-0.824,0.384
3311312303022,34.6783932,-1.9226074,1.32,0.528
3311320213130,33.5322367,-4.954834,-0.621,0.445
3311223233103,32.0732651,-9.1955566,-0.586,0.421
3311320310021,33.6786394,-4.5373535,-0.491,0.466
3313001320223,30.9116505,-9.107666,-0.281,0.389
3311302212202,34.6422466,-5.2624512,-0.348,0.512
3311322222133,32.0360196,-5.4602051,-0.176,0.396
3311231301002,33.6969222,-6.1413574,-0.388,0.451
3311232111013,33.1099478,-7.130127,-0.272,0.476
3311320130311,33.9342448,-4.4055176,-0.597,0.428
3311232222130,32.0546442,-8.2946777,-0.319,0.44
3311302300013,34.85889,-4.8449707,-0.058,0.555
3311233113231,32.8703597,-5.723877,-0.102,0.396
3311303232323,34.3162179,-3.7463379,0.377,0.498
3311302232001,34.4431582,-5.2404785,-0.436,0.458
3311302232023,34.3887788,-5.2404785,-0.459,0.455
3313010312110,31.194007,-7.2399902,-0.344,0.388
3311230231131,33.3855858,-7.7453613,0.028,0.508
3313001322203,30.7984737,-9.107666,-0.249,0.458
3313012200232,30.0025165,-8.3825684,-0.316,0.382
3313012100213,30.6473638,-7.6574707,-0.74,0.397
3313100221002,31.0246937,-5.4382324,-0.389,0.453
3311320133123,33.8065375,-4.2736816,-0.756,0.389
3313001012302,31.7001291,-9.3933105,-0.461,0.431
3311320021313,33.9160126,-5.2844238,-0.302,0.495
3311233111101,33.1283507,-5.6799316,-0.592,0.416
3313010221122,30.9870275,-8.1628418,-0.319,0.472
3311302220122,34.5337119,-5.526123,-0.145,0.492
3311300223032,35.5411658,-5.3942871,-0.235,0.53
3311231121300,33.9342448,-6.0534668,-0.403,0.441
3313013031122,30.3823528,-6.4050293,-0.542,0.4
3311232030300,32.7595615,-7.9870605,-0.312,0.449
3311232003030,32.9441484,-8.2067871,0.273,0.582
3313001033022,31.4380367,-9.3054199,0.036,0.422
3313001102221,31.6814326,-9.107666,-0.478,0.404
3311320032210,33.788278,-5.2185059,0.231,0.533
3311303322221,34.334364,-3.482666,-0.704,0.631
3311223213010,32.3892386,-9.2614746,-0.034,0.479
3311302121202,35.0749644,-4.7351074,-0.45,0.513
3313003021122,30.3823528,-9.5690918,0.605,0.524
3313001230230,30.9305004,-9.4372559,-0.005,0.443
3313100120103,31.6253207,-4.8010254,0.152,0.487
3311303021322,35.0389916,-3.9440918,-0.153,0.444
3313010301011,31.344254,-7.4816895,-0.313,0.423
3311302102303,35.218697,-4.8010254,-0.423,0.464
3311211330130,35.7019162,-5.8337402,-0.224,0.542
3311232221103,32.2220954,-8.1408691,0.096,0.484
3313010222110,30.892797,-8.2946777,-0.738,0.389
3311302310322,34.7506393,-4.4714355,-0.187,0.539
3311233230233,32.1104954,-6.6027832,-0.09,0.525
3313010133001,31.4942613,-7.1740723,-0.3,0.423
3311211332003,35.576916,-5.9436035,0.214,0.534
3311213310131,34.8408581,-5.8117676,-0.47,0.468
3311223113033,32.925707,-8.536377,-0.392,0.5
3311322011130,33.0915411,-4.954834,-0.3,0.427
3313021123101,29.0657724,-8.8439941,-0.203,0.51
3311233031103,32.8149779,-6.3830566,-0.306,0.442
3313010001000,31.9428395,-8.2507324,-0.697,0.516
3311231333101,33.2754349,-5.6799316,-0.531,0.389
3311231322100,33.2754349,-6.229248,-0.162,0.502
3311312212030,34.6964607,-2.4060059,-0.395,0.476
3311321102303,34.0617609,-3.3947754,-0.36,0.416
3311323033030,32.6486253,-3.6364746,-0.212,0.391
3313011003323,31.6627324,-6.7346191,-0.565,0.418
3311233221313,32.1477106,-6.6906738,-0.692,0.44
3313001133100,31.4942613,-8.5144043,-0.506,0.453
3311233223110,32.0918821,-6.7126465,-0.079,0.48
3311232102231,32.8703597,-7.6574707,0.063,0.45
3311302320012,34.5699059,-4.8669434,0.01,0.426
3313011033213,31.4005349,-6.427002,-0.407,0.453
3311233121202,32.7410818,-6.1413574,-0.057,0.392
3311223211231,32.4263397,-9.239502,-0.177,0.496
3311302022110,35.0209992,-5.4821777,0.128,0.489
3313001231320,30.9305004,-9.2175293,-0.623,0.407
3311232230132,32.1849106,-7.9431152,-0.411,0.524
3313020132123,29.0081399,-10.0744629,0.207,0.545
3311232222332,31.9614831,-8.2946777,0.429,0.461
3311231022133,33.8065375,-6.8664551,-0.379,0.518
3313100311132,31.2879394,-4.251709,0.642,0.56
3311223122122,32.6301225,-9.041748,-0.321,0.407
3311232023222,32.5560732,-8.2507324,-0.215,0.495
3311312212010,34.7325837,-2.4060059,-0.119,0.474
3311223321333,32.1104954,-8.8000488,-0.3,0.477
3313003133120,30.2495768,-8.5144043,-0.123,0.412
3311232101100,33.1283507,-7.4597168,-0.48,0.469
3311231303120,33.5322367,-6.0534668,-0.42,0.417
3311303210110,34.876918,-3.7243652,0.138,0.537
3313021002011,29.3726011,-9.7668457,-0.251,0.493
3313010033022,31.4380367,-7.8991699,-0.182,0.455
3311321230313,33.3305278,-3.7023926,0.798,0.582
3311223301311,32.4634255,-8.8000488,-0.069,0.49
3311320310101,33.7152012,-4.4494629,-0.6,0.413
3313011330013,31.0246937,-5.8996582,0.15,0.402
3313003300202,30.040566,-9.1296387,-0.049,0.424
3311321213012,33.5505507,-3.6364746,0.183,0.444
3313020121313,29.1233728,-10.2062988,-0.598,0.405
3311233022110,32.6856194,-6.8884277,-0.321,0.405
3313102022201,30.2116078,-5.592041,-0.429,0.467
3311223231102,32.2220954,-9.2175293,-0.345,0.52
3311232100101,33.1283507,-7.6135254,0.537,0.53
3311302312011,34.7325837,-4.4934082,-0.28,0.512
3311321001322,34.1709079,-3.9440918,-0.01,0.464
3313012030300,30.3633958,-7.9870605,-0.701,0.384
3311213323200,34.3706444,-6.1413574,-0.594,0.514
3311232303331,32.277844,-7.3937988,-0.828,0.472
3311321221300,33.3488843,-3.9440918,0.012,0.391
3313001213200,31.1187939,-9.3054199,-0.631,0.392
3313010111332,31.8122286,-7.064209,-0.397,0.465
3311213121330,35.0569799,-6.0095215,-0.115,0.492
3313012001322,30.6095493,-8.1628418,-0.859,0.436
3311231210232,33.5871669,-6.6247559,-0.375,0.488
3311303230231,34.4793915,-3.7902832,-0.13,0.412
3311322033123,32.6301225,-4.9768066,0.237,0.488
3313013112321,30.4770825,-5.8557129,-0.18,0.425
3311233211323,32.4077911,-6.3830566,-0.049,0.493
3311230221310,33.3488843,-8.1188965,-0.579,0.486
3311232233311,32.0173911,-7.7453613,-0.721,0.422
3311223332103,32.0732651,-8.6682129,-0.38,0.432
3313010033221,31.3817783,-7.8771973,-0.437,0.533
3313001120130,31.6066092,-8.9978027,-0.22,0.412
3311320212321,33.4589423,-5.1525879,0.15,0.494
3311211331332,35.6126503,-5.657959,-0.037,0.475
3311312033031,34.9850026,-2.208252,0.536,0.491
3313001033012,31.4755236,-9.2614746,-0.504,0.413
3313100033003,31.4755236,-5.0646973,-0.58,0.387
3311302132313,34.9309781,-4.4055176,-0.611,0.459
3311231113032,34.0981589,-5.7458496,-0.453,0.476
3311233032021,32.6486253,-6.6467285,-0.615,0.486
3311232032213,32.5931055,-8.0090332,-0.684,0.521
3311302231003,34.5699059,-5.0646973,-0.481,0.471
3313003211201,30.0595852,-9.2834473,-0.424,0.513
3311320222233,33.1467497,-5.5480957,-0.288,0.435
3313001332102,30.8739398,-8.6901855,-0.568,0.399
3313012130121,30.4013061,-7.2619629,-0.336,0.412
3311232121001,32.8334424,-7.5256348,-0.426,0.491
3311231032102,33.8430448,-6.5808105,0.196,0.465
3311303021011,35.164827,-3.9660645,0.058,0.495
3311232100030,33.0915411,-7.6794434,-0.162,0.445
3313021010132,29.4682962,-9.3493652,0.206,0.479
3311233012131,32.9441484,-6.5148926,-0.129,0.441
3311233232220,31.9801229,-6.6687012,-0.424,0.44
3311303133021,34.9850026,-2.9553223,-0.284,0.481
3311321121111,34.0071346,-3.1750488,-0.65,0.418
3311303123021,34.9850026,-3.3068848,-0.199,0.489
3311213303222,34.6060841,-6.1413574,-0.562,0.523
3313100200301,31.2691604,-5.5041504,-0.54,0.386
3311320330302,33.3305278,-4.4714355,0.114,0.401
3311321011131,34.261756,-3.5266113,-0.626,0.439
3313003133222,30.1546268,-8.6022949,-0.288,0.384
3313012031200,30.3633958,-7.8991699,-0.889,0.385
3313100312012,31.1752094,-4.5153809,-0.337,0.401
3311213332011,34.4431582,-5.8996582,-0.153,0.518
3313003011101,30.7418353,-9.1955566,0.599,0.451
3311211330110,35.7375947,-5.8337402,0.999,0.589
3313003012113,30.5717201,-9.3273926,-0.189,0.461
3311312211121,34.8408581,-2.1643066,0.214,0.438
3311321120121,33.9706975,-3.3947754,-0.76,0.39
3311320220113,33.4039307,-5.4602051,-0.415,0.442
3311302121122,35.1109213,-4.6472168,-0.324,0.447
3313003223110,29.6785076,-9.5251465,0.0,0.469
3313010023113,31.4755236,-8.0969238,-0.015,0.482
3313001131220,31.5317257,-8.6022949,-0.409,0.449
3311232203100,32.3892386,-8.1628418,-0.728,0.447
3311221333223,33.1467497,-8.5803223,0.142,0.531
3313012301132,30.0786009,-7.4157715,-0.204,0.445
3311233210113,32.5190256,-6.5148926,-0.528,0.478
3311322211003,32.5190256,-5.0646973,0.021,0.386
3313003221211,29.7548395,-9.5910645,-0.37,0.437
3313001121321,31.5317257,-8.8439941,0.19,0.43
3311302302010,34.7325837,-4.8669434,-0.596,0.41
3311232112022,32.925707,-7.3718262,-0.21,0.444
3313012031113,30.4202557,-7.7453613,-0.232,0.387
3311303022203,34.9309781,-4.185791,-0.51,0.404
3311230321112,33.4039307,-7.4157715,-0.413,0.491
3313001121101,31.6440285,-8.8439941,-0.122,0.424
3311233013000,32.9810197,-6.4929199,-0.287,0.428
3311231223123,33.2203073,-6.7346191,-0.349,0.416
3313003233321,29.5639011,-9.1955566,-0.119,0.461
3311213303220,34.6241673,-6.1413574,0.279,0.553
3311232323133,32.0360196,-7.3937988,0.571,0.56
3311230323101,33.2754349,-7.4377441,-0.13,0.54
3311302312223,34.6060841,-4.5373535,-0.385,0.457
3311231211132,33.6603526,-6.361084,-0.147,0.497
3313100020233,31.5129954,-5.5480957,0.888,0.519
3313003312130,29.9454149,-8.6462402,-0.436,0.386
3313012033022,30.2305941,-7.8991699,0.13,0.417
3311232311332,32.4077911,-7.064209,-0.388,0.534
3311231311102,33.6969222,-5.7019043,-0.503,0.463
3313001122100,31.4942613,-9.041748,0.226,0.485
3311312031221,35.0569799,-2.2521973,-0.171,0.505
3311320103200,34.0799618,-4.7351074,0.233,0.5
3311320131031,33.9706975,-4.317627,-0.227,0.418
3311302122331,34.912962,-4.7570801,-0.182,0.441
3311300220130,35.7019162,-5.4821777,0.037,0.488
3311302220320,34.4793915,-5.526123,0.636,0.548
3311303200320,34.768691,-4.119873,-0.629,0.421
3311233223210,32.0173911,-6.8005371,-0.445,0.432
3313020130101,29.2193016,-10.0744629,-0.618,0.436
3313001300221,31.2315912,-9.107666,0.269,0.534
3311312201231,34.768691,-2.5598145,-0.332,0.404
3311233030102,32.8149779,-6.5808105,0.047,0.48
3311223130312,32.7410818,-8.6462402,-0.17,0.466
3311223312131,32.3521223,-8.6242676,-0.962,0.452
3313003111211,30.6662655,-8.536377,-0.674,0.41
3313003132212,30.1926178,-8.7341309,-0.499,0.431
3313020133221,28.9504752,-9.9865723,-0.241,0.477
3311232330121,32.2035049,-7.2619629,0.096,0.57
3313013102030,30.5528,-6.2731934,-0.142,0.39
3311230221103,33.4039307,-8.1408691,-0.056,0.52
3311233002320,32.8703597,-6.932373,0.286,0.575
3311323101113,33.1099478,-3.1750488,-0.628,0.379
3311233002303,32.8888127,-6.9104004,1.044,0.531
3311303023301,34.9489902,-3.9221191,-0.215,0.481
3313013011301,30.6662655,-6.3830566,0.456,0.503
3311232300100,32.5375513,-7.635498,-0.342,0.549
3311322023331,32.5745912,-5.2844238,-0.515,0.393
3313010021222,31.5129954,-8.2507324,0.245,0.486
3313003100332,30.6095493,-8.9978027,-0.318,0.464
3313003320210,29.7548395,-9.0856934,-0.679,0.419
3311232111021,33.0915411,-7.1740723,-0.179,0.478
3313003210320,30.0215431,-9.3933105,-0.39,0.455
3311322001022,33.0731305,-5.4382324,-0.357,0.417
3313003231311,29.7548395,-9.1516113,0.16,0.493
3313011022310,31.4192877,-6.8884277,0.135,0.467
3311330020020,33.9706975,-2.8015137,-0.249,0.44
3313100203013,31.1752094,-5.3723145,-0.476,0.384
3311232011032,33.0731305,-7.8552246,0.079,0.483
3311302210120,34.8408581,-5.1745605,-0.446,0.481
3311230321211,33.3488843,-7.4816895,-0.21,0.514
3311330000331,34.1890853,-2.6477051,-0.028,0.486
3313003232220,29.5639011,-9.4812012,-0.318,0.438
3313010211210,31.2691604,-7.8552246,-0.496,0.468
3311233300212,32.4448845,-6.2731934,0.015,0.531
3311230301133,33.6603526,-7.3937988,0.435,0.526
3311232112231,32.8703597,-7.3059082,0.211,0.519
3311303232202,34.3525062,-3.8562012,-0.494,0.413
3311232222102,32.0732651,-8.338623,-0.32,0.42
3311322022003,32.6671243,-5.592041,-0.291,0.439
3311213320333,34.4612768,-6.1633301,-0.031,0.541
3311303013233,35.1827876,-3.614502,-0.253,0.48
3311232121020,32.7965096,-7.5476074,-0.338,0.468
3313001113111,31.7935547,-8.4484863,-0.917,0.404
3313102022230,30.1736241,-5.5700684,-0.491,0.537
3311223121201,32.7595615,-8.9318848,-0.35,0.41
3311303133111,35.0209992,-2.8234863,-0.025,0.448
3313011102302,31.7001291,-6.229248,-0.492,0.386
3311322212310,32.3149908,-5.1306152,-0.295,0.399
3311320033013,33.8430448,-5.020752,-0.168,0.499
3311231202131,33.5322367,-6.8664551,-0.255,0.439
3311232032333,32.5560732,-7.9211426,-0.43,0.44
3313003220320,29.7166808,-9.744873,0.458,0.481
3311320113132,34.0981589,-4.251709,-0.81,0.425
3311321100013,34.2799139,-3.4387207,-0.456,0.395
3311232233132,32.0360196,-7.767334,-0.811,0.508
3311232013301,32.9072618,-7.7893066,-0.109,0.47
3313010322320,30.7795979,-7.635498,-0.296,0.402
3311232031002,32.8149779,-7.8991699,-0.367,0.423
3311320120331,33.8977765,-4.7570801,-0.442,0.503
3311231211202,33.6237675,-6.4929199,-0.313,0.432
3311232102013,32.962586,-7.6574707,-0.602,0.537
3313011030300,31.569175,-6.5808105,-0.897,0.391
3311213301210,34.8047824,-6.0974121,-0.487,0.496
3313011330033,30.9870275,-5.8996582,-0.222,0.413
3311223113133,32.925707,-8.4484863,-0.103,0.468
3311232320131,32.2035049,-7.5695801,-0.669,0.44
3313003212131,29.9454149,-9.3273926,-0.558,0.396
3311320313110,33.5688607,-4.251709,-0.282,0.387
3311320023021,33.8247931,-5.4162598,-0.09,0.542
3311213121021,35.1288938,-6.1193848,-0.085,0.543
3311233222102,32.0732651,-6.932373,-0.595,0.436
3313003131320,30.3254708,-8.5144043,0.062,0.416
3311232320313,32.1477106,-7.5695801,-0.75,0.482
3313003000102,30.7229484,-9.744873,-0.677,0.431
3313003120223,30.3065028,-9.107666,0.342,0.515
3311232111122,33.0731305,-7.1081543,-0.468,0.48
3311322211012,32.5190256,-5.0427246,-0.136,0.409
3311231220320,33.3121674,-6.932373,-0.378,0.438
3311320130212,33.9160126,-4.5153809,-0.406,0.418
3311232302202,32.2964193,-7.7233887,-0.624,0.414
3311233211311,32.4634255,-6.3391113,-0.169,0.491
3311303203032,34.6783932,-3.9880371,-0.489,0.407
3311303223132,34.3887788,-3.9001465,0.009,0.459
3313100123322,31.363018,-4.6472168,-0.483,0.399
3311302011323,35.3263298,-4.9768066,-0.167,0.544
3311323023121,32.6486253,-3.9221191,-0.219,0.418
3313010121023,31.587894,-7.5256348,-0.764,0.463
3311302221212,34.4975022,-5.3942871,0.195,0.531
3313010123211,31.4192877,-7.4816895,0.242,0.431
3311302012302,35.218697,-5.1745605,-0.512,0.432
3311213132213,34.9309781,-5.8996582,-0.849,0.491
3311223331321,32.1291049,-8.4924316,-0.331,0.412
3311320023133,33.8065375,-5.2844238,0.23,0.546
3313010311032,31.2879394,-7.1520996,0.45,0.498
3313003312200,29.9073289,-8.7780762,-0.349,0.39
3313010112011,31.7935547,-7.3059082,0.246,0.503
3311223112231,32.8703597,-8.7121582,-0.489,0.429
3313010002302,31.7001291,-8.338623,-0.117,0.51
3311320101022,34.2435942,-4.7351074,-0.511,0.393
3311231113033,34.0981589,-5.723877,-0.48,0.486
3311232121230,32.7225981,-7.5036621,0.113,0.491
3311303132113,35.0030029,-2.9992676,0.711,0.576
3311233103302,32.8888127,-6.0534668,-0.644,0.433
3311320131333,33.8795365,-4.2297363,-0.743,0.431
3313003203331,29.8692284,-9.5031738,-0.751,0.467
3313003012321,30.4770825,-9.3713379,0.089,0.596
3311303213321,34.6241673,-3.5705566,-0.745,0.43
3311303130023,35.1109213,-3.1311035,-0.063,0.428
3311230311132,33.6603526,-7.064209,0.464,0.512
3311233111120,33.0915411,-5.7019043,-0.681,0.431
3311300221300,35.6662218,-5.3503418,0.045,0.522
3313011001320,31.8308986,-6.7565918,-0.518,0.423
3311230312203,33.4772717,-7.3498535,-0.754,0.485
3313003203003,29.9644524,-9.6350098,0.291,0.558
3311230301212,33.6237675,-7.5036621,1.037,0.522
3313001301301,31.2691604,-8.8439941,-0.022,0.466
3311302033110,35.0209992,-4.954834,-0.028,0.465
3311231200301,33.642062,-6.9104004,0.05,0.481
3311321121032,33.9524731,-3.2849121,-0.619,0.433
3311223311010,32.5375513,-8.5583496,-0.283,0.501
3311213323303,34.3525062,-6.0314941,-0.202,0.557
3313010113221,31.6814326,-7.1740723,-0.215,0.469
3311232310300,32.4634255,-7.2839355,-0.625,0.44
3311312220111,34.587997,-2.6477051,0.332,0.472
3311320321032,33.367237,-4.6911621,-0.414,0.393
3313003213003,29.9644524,-9.2834473,0.11,0.557
3313003000303,30.6473638,-9.7229004,-0.135,0.476
3311321330121,33.3855858,-3.0432129,-0.25,0.382
3313010013203,31.7001291,-7.8771973,0.123,0.727
3311322020320,32.7225981,-5.526123,-0.113,0.431
3311223330032,32.1849106,-8.7341309,-0.491,0.44
3313010120033,31.587894,-7.6574707,0.325,0.507
3313011030031,31.6066092,-6.6027832,0.227,0.519
3311231132110,33.8612926,-5.8337402,-0.611,0.486
3311223313310,32.3149908,-8.470459,-0.644,0.427
3311231102210,34.0799618,-6.2731934,-0.8,0.45
3313003201001,30.1356258,-9.6350098,-0.537,0.468
3311312213232,34.6060841,-2.2302246,-0.235,0.534
3311320331112,33.4039307,-4.251709,-0.641,0.385
3311321023321,33.7517474,-3.9221191,-0.572,0.386
3311213320323,34.4612768,-6.2072754,-0.494,0.452
3311320102230,34.043556,-4.8669434,0.415,0.553
3313010000201,31.8682273,-8.404541,-0.071,0.415
3311303033121,34.9850026,-3.5705566,-0.219,0.439
3311320302002,33.5505507,-4.9108887,-0.521,0.411
3313010112021,31.7561958,-7.3498535,-0.624,0.479
3311320213231,33.4589423,-5.020752,-0.771,0.445
3311231011000,34.2980679,-6.4929199,0.638,0.509
3313012013030,30.5528,-7.8552246,-0.491,0.453
3311230231010,33.4222718,-7.8552246,0.753,0.576
3313003213113,29.9644524,-9.1516113,-0.321,0.441
3311321002122,34.0981589,-4.119873,-0.32,0.419
3311321011331,34.1890853,-3.5266113,-0.588,0.469
3313011021111,31.6440285,-6.6906738,-0.444,0.402
3311302020232,35.0389916,-5.5700684,-0.359,0.605
3311213231202,34.4975022,-6.4929199,0.094,0.469
3313001221313,30.9493465,-9.5031738,-0.425,0.388
3311232213023,32.3335585,-7.8771973,-0.555,0.422
3311223322002,32.0732651,-9.1296387,-0.199,0.47
3311231112311,34.0799618,-5.8117676,0.319,0.491
3311232031331,32.7225981,-7.7453613,0.005,0.473
3311321100312,34.2072589,-3.3728027,-0.27,0.526
3311231222323,33.1467497,-6.9104004,-0.562,0.412
3311302030300,35.0929448,-5.1745605,-0.637,0.44
3311233133132,32.6301225,-5.657959,-0.516,0.428
3311302001210,35.3800925,-5.3942871,-0.66,0.435
3311223302123,32.3335585,-9.0197754,-0.057,0.47
3311320223101,33.2754349,-5.3283691,0.111,0.47
3311322022323,32.5560732,-5.5041504,0.069,0.419
